!12/12/2020.7:27:07.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
1,2.000000000,-2.706784E-002,5.016095E-003
2,2.060000000,-3.758963E-002,-1.097639E-002
3,2.120000000,-4.073580E-002,8.252381E-003
4,2.180000000,-3.199559E-002,-1.969480E-003
5,2.240000000,-4.543747E-002,4.333614E-003
6,2.300000000,-4.710925E-002,8.834234E-003
7,2.360000000,-5.080679E-002,2.691594E-002
8,2.420000000,-3.869126E-002,3.564157E-002
9,2.480000000,-3.083514E-002,3.589622E-002
10,2.540000000,-2.550671E-002,4.081906E-002
11,2.600000000,-2.617100E-002,4.270559E-002
12,2.660000000,-1.343494E-002,5.456946E-002
13,2.720000000,-2.505227E-003,5.009921E-002
14,2.780000000,8.349050E-003,4.726914E-002
15,2.840000000,1.500987E-002,4.096116E-002
16,2.900000000,1.793572E-002,3.528216E-002
17,2.960000000,2.350986E-002,3.607224E-002
18,3.020000000,2.751584E-002,2.296263E-002
19,3.080000000,3.247071E-002,1.549260E-002
20,3.140000000,2.484659E-002,1.129015E-002
21,3.200000000,2.041664E-002,3.338923E-003
22,3.260000000,1.874372E-002,7.526367E-003
23,3.320000000,1.743368E-002,8.029426E-003
24,3.380000000,2.130769E-002,4.200353E-003
25,3.440000000,2.319298E-002,2.391899E-003
26,3.500000000,2.296179E-002,-3.506328E-003
27,3.560000000,1.640190E-002,-9.470263E-003
28,3.620000000,1.051344E-002,-8.166904E-003
29,3.680000000,1.089697E-002,-5.430680E-003
30,3.740000000,1.029061E-002,-4.019948E-003
31,3.800000000,9.994149E-003,-5.271574E-003
32,3.860000000,8.661874E-003,-2.856781E-003
33,3.920000000,9.551192E-003,-1.914852E-003
34,3.980000000,1.566942E-002,-4.281374E-003
35,4.040000000,1.240194E-002,-8.667212E-003
36,4.100000000,1.193731E-002,-1.356521E-002
37,4.160000000,7.535115E-003,-1.515495E-002
38,4.220000000,-2.030232E-004,-1.456560E-002
39,4.280000000,-2.438126E-003,-1.010524E-002
40,4.340000000,4.527175E-020,-1.423177E-020
41,4.400000000,4.533288E-020,-3.142436E-020
42,4.460000000,0.000000E+000,0.000000E+000
43,4.520000000,7.119119E-020,9.619023E-021
44,4.580000000,0.000000E+000,0.000000E+000
45,4.640000000,0.000000E+000,0.000000E+000
46,4.700000000,0.000000E+000,0.000000E+000
47,4.760000000,7.797088E-020,2.657994E-020
48,4.820000000,0.000000E+000,0.000000E+000
49,4.880000000,-4.579925E-020,-6.683214E-020
50,4.940000000,0.000000E+000,0.000000E+000
51,5.000000000,-4.544994E-003,-2.107817E-002
52,5.060000000,-8.269531E-003,-2.265134E-002
53,5.120000000,-1.150931E-002,-2.119025E-002
54,5.180000000,-1.474861E-002,-2.026020E-002
55,5.240000000,-1.998653E-002,-1.843029E-002
56,5.300000000,-2.361249E-002,-1.571353E-002
57,5.360000000,-2.657867E-002,-1.120918E-002
58,5.420000000,-2.855160E-002,-5.672939E-003
59,5.480000000,-2.870211E-002,-1.224502E-003
60,5.540000000,-2.894217E-002,3.991375E-003
61,5.600000000,-2.712419E-002,8.152087E-003
62,5.660000000,-2.438187E-002,1.209692E-002
63,5.720000000,-2.302128E-002,1.549576E-002
64,5.780000000,-2.014286E-002,1.867364E-002
65,5.840000000,-1.877652E-002,2.116685E-002
66,5.900000000,-1.469375E-002,2.386944E-002
67,5.960000000,-9.501106E-003,2.869281E-002
68,6.020000000,-5.642448E-003,2.958862E-002
69,6.080000000,5.730498E-004,2.743355E-002
70,6.140000000,6.346828E-003,2.623876E-002
71,6.200000000,8.364572E-003,2.514329E-002
72,6.260000000,1.224856E-002,2.243213E-002
73,6.320000000,1.271049E-002,1.927188E-002
74,6.380000000,1.582445E-002,1.659567E-002
75,6.440000000,2.134750E-002,1.695506E-002
76,6.500000000,1.928757E-002,1.429514E-002
77,6.560000000,2.410969E-002,4.918623E-003
78,6.620000000,2.663525E-002,1.369240E-003
79,6.680000000,2.153251E-002,-2.562124E-003
80,6.740000000,1.881029E-002,-7.901085E-003
81,6.800000000,1.571783E-002,-9.465329E-003
82,6.860000000,1.416913E-002,-1.189120E-002
83,6.920000000,1.071445E-002,-1.132557E-002
84,6.980000000,6.023783E-003,-1.270466E-002
85,7.040000000,4.302858E-003,-1.367118E-002
86,7.100000000,8.931335E-020,-2.247627E-020
87,7.160000000,8.757795E-020,-5.773435E-020
88,7.220000000,-7.346910E-020,-5.013498E-020
89,7.280000000,1.579949E-020,-7.684176E-020
90,7.340000000,0.000000E+000,0.000000E+000
91,7.400000000,0.000000E+000,0.000000E+000
92,7.460000000,5.077742E-020,-4.742162E-020
93,7.520000000,-6.316484E-020,-3.015787E-020
94,7.580000000,1.235050E-020,-7.198782E-020
95,7.640000000,-7.109773E-020,1.240317E-020
96,7.700000000,-3.850093E-020,-6.661278E-020
97,7.760000000,0.000000E+000,0.000000E+000
98,7.820000000,-2.959413E-020,7.095048E-020
99,7.880000000,-7.374531E-020,-6.916833E-021
100,7.940000000,0.000000E+000,0.000000E+000
101,8.000000000,4.123338E-020,7.512746E-020
102,8.060000000,4.734164E-020,9.561874E-021
103,8.120000000,0.000000E+000,0.000000E+000
104,8.180000000,0.000000E+000,0.000000E+000
105,8.240000000,-6.968705E-021,5.144978E-020
106,8.300000000,4.386520E-020,2.882832E-020
107,8.360000000,0.000000E+000,0.000000E+000
108,8.420000000,8.706363E-022,-5.661106E-020
109,8.480000000,5.315393E-020,2.836031E-020
110,8.540000000,0.000000E+000,0.000000E+000
111,8.600000000,-9.089527E-021,-5.832965E-020
112,8.660000000,2.392078E-020,-6.439852E-020
113,8.720000000,0.000000E+000,0.000000E+000
114,8.780000000,-1.033007E-002,-1.241502E-002
115,8.840000000,-1.116437E-002,-8.919618E-003
116,8.900000000,-1.278902E-002,-6.213039E-003
117,8.960000000,-1.409203E-002,-5.260896E-003
118,9.020000000,-1.495321E-002,-9.384199E-005
119,9.080000000,-1.392484E-002,9.626197E-004
120,9.140000000,-1.224278E-002,4.789016E-003
121,9.200000000,-1.283787E-002,6.242656E-003
122,9.260000000,-9.626477E-003,6.632392E-003
123,9.320000000,-8.757713E-003,9.291146E-003
124,9.380000000,-8.090277E-003,9.737485E-003
125,9.440000000,-4.708697E-003,1.047185E-002
126,9.500000000,-3.818702E-003,1.046948E-002
127,9.560000000,-2.360719E-003,9.636097E-003
128,9.620000000,-9.921954E-004,1.027230E-002
129,9.680000000,-4.735457E-004,1.049596E-002
130,9.740000000,1.139198E-003,1.103151E-002
131,9.800000000,3.408001E-003,9.955041E-003
132,9.860000000,4.931075E-003,8.432753E-003
133,9.920000000,-6.574768E-020,9.516974E-021
134,9.980000000,0.000000E+000,0.000000E+000
135,10.040000000,0.000000E+000,0.000000E+000
136,10.100000000,0.000000E+000,0.000000E+000
137,10.160000000,0.000000E+000,0.000000E+000
138,10.220000000,0.000000E+000,0.000000E+000
139,10.280000000,0.000000E+000,0.000000E+000
140,10.340000000,5.245882E-020,6.530746E-022
141,10.400000000,0.000000E+000,0.000000E+000
142,10.460000000,2.776745E-020,4.284261E-020
143,10.520000000,5.644280E-020,-6.772892E-021
144,10.580000000,4.440784E-020,1.918314E-020
145,10.640000000,4.158356E-020,-3.173566E-020
146,10.700000000,0.000000E+000,0.000000E+000
147,10.760000000,0.000000E+000,0.000000E+000
148,10.820000000,4.432947E-020,-3.293675E-020
149,10.880000000,4.802688E-020,-1.916327E-021
150,10.940000000,0.000000E+000,0.000000E+000
151,11.000000000,4.173098E-020,-2.672569E-020
152,11.060000000,0.000000E+000,0.000000E+000
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,4.193328E-020,-2.469990E-020
155,11.240000000,0.000000E+000,0.000000E+000
156,11.300000000,2.731473E-020,-5.001181E-020
157,11.360000000,4.925320E-020,-3.743148E-020
158,11.420000000,0.000000E+000,0.000000E+000
159,11.480000000,0.000000E+000,0.000000E+000
160,11.540000000,-5.816694E-020,-6.048257E-020
161,11.600000000,6.766595E-020,-1.332700E-020
162,11.660000000,9.959621E-021,-8.260581E-020
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,-3.243907E-020,-6.300243E-020
165,11.840000000,-1.037573E-019,5.673378E-021
166,11.900000000,3.888726E-020,-5.839630E-020
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,0.000000E+000,0.000000E+000
