!12/12/2020.7:28:05.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
1,2.000000000,-2.533521E-002,2.635302E-003
2,2.060000000,-3.923232E-002,-1.613340E-002
3,2.120000000,-4.420718E-002,9.083297E-003
4,2.180000000,-2.824338E-002,-1.448578E-003
5,2.240000000,-4.276907E-002,4.779690E-003
6,2.300000000,-3.709822E-002,5.938347E-003
7,2.360000000,-4.522030E-002,1.362932E-002
8,2.420000000,-4.032370E-002,1.961605E-002
9,2.480000000,-3.606528E-002,2.209525E-002
10,2.540000000,-3.604945E-002,3.063832E-002
11,2.600000000,-3.563483E-002,3.019282E-002
12,2.660000000,-3.133138E-002,4.222781E-002
13,2.720000000,-2.759232E-002,4.447577E-002
14,2.780000000,-1.903932E-002,5.102546E-002
15,2.840000000,-1.429696E-002,5.904511E-002
16,2.900000000,2.881470E-003,6.416482E-002
17,2.960000000,1.767675E-002,6.508099E-002
18,3.020000000,3.070845E-002,4.338748E-002
19,3.080000000,3.730575E-002,3.545764E-002
20,3.140000000,2.800073E-002,3.145592E-002
21,3.200000000,3.167627E-002,2.115303E-002
22,3.260000000,3.759209E-002,2.451187E-002
23,3.320000000,3.783740E-002,1.695869E-002
24,3.380000000,4.151322E-002,5.945005E-003
25,3.440000000,3.779041E-002,2.265833E-003
26,3.500000000,3.789675E-002,-2.594252E-003
27,3.560000000,3.569457E-002,-7.549179E-003
28,3.620000000,3.345579E-002,-1.594343E-002
29,3.680000000,3.174070E-002,-2.109547E-002
30,3.740000000,2.121736E-002,-2.655877E-002
31,3.800000000,1.222725E-002,-2.982596E-002
32,3.860000000,3.971169E-003,-2.652954E-002
33,3.920000000,-3.666503E-003,-1.923591E-002
34,3.980000000,-4.915953E-003,-1.637060E-002
35,4.040000000,-7.770486E-003,-1.081658E-002
36,4.100000000,-7.571827E-003,-3.623277E-003
37,4.160000000,-3.597739E-020,-3.536621E-020
38,4.220000000,0.000000E+000,0.000000E+000
39,4.280000000,0.000000E+000,0.000000E+000
40,4.340000000,1.324731E-002,-2.499854E-003
41,4.400000000,1.323305E-002,-6.345148E-003
42,4.460000000,1.065323E-002,-1.113384E-002
43,4.520000000,8.850173E-003,-1.155683E-002
44,4.580000000,1.069084E-002,-1.010498E-002
45,4.640000000,9.008752E-003,-1.552970E-002
46,4.700000000,1.019669E-002,-1.779728E-002
47,4.760000000,6.560182E-003,-2.094640E-002
48,4.820000000,1.734213E-003,-2.184790E-002
49,4.880000000,-8.980951E-004,-2.499178E-002
50,4.940000000,-4.098000E-003,-2.393948E-002
51,5.000000000,-8.202572E-003,-2.308280E-002
52,5.060000000,-1.229162E-002,-2.462837E-002
53,5.120000000,-1.552690E-002,-2.183306E-002
54,5.180000000,-1.880150E-002,-1.860118E-002
55,5.240000000,-2.213090E-002,-1.611256E-002
56,5.300000000,-2.459483E-002,-1.341278E-002
57,5.360000000,-2.468076E-002,-8.781995E-003
58,5.420000000,-2.493983E-002,-5.811425E-003
59,5.480000000,-2.658411E-002,-4.158610E-003
60,5.540000000,-2.829125E-002,-8.012118E-004
61,5.600000000,-2.858366E-002,3.164603E-003
62,5.660000000,-2.773038E-002,6.918078E-003
63,5.720000000,-2.735934E-002,1.105432E-002
64,5.780000000,-2.618263E-002,1.530021E-002
65,5.840000000,-2.450109E-002,1.857651E-002
66,5.900000000,-2.153100E-002,2.258637E-002
67,5.960000000,-1.729969E-002,2.733512E-002
68,6.020000000,-1.547639E-002,3.013159E-002
69,6.080000000,-9.850590E-003,3.067626E-002
70,6.140000000,-3.008886E-003,3.310105E-002
71,6.200000000,1.384719E-003,3.438454E-002
72,6.260000000,8.658845E-003,3.321938E-002
73,6.320000000,1.202338E-002,2.955206E-002
74,6.380000000,1.840880E-002,2.412291E-002
75,6.440000000,2.390843E-002,2.322624E-002
76,6.500000000,2.011218E-002,1.860995E-002
77,6.560000000,2.603970E-002,1.055237E-002
78,6.620000000,2.934705E-002,7.859145E-003
79,6.680000000,2.473011E-002,2.836874E-003
80,6.740000000,2.363714E-002,-2.446865E-003
81,6.800000000,2.095506E-002,-6.643018E-003
82,6.860000000,1.989985E-002,-8.508112E-003
83,6.920000000,1.596566E-002,-1.013912E-002
84,6.980000000,1.056540E-002,-1.164271E-002
85,7.040000000,1.016160E-002,-1.307329E-002
86,7.100000000,7.393831E-003,-1.099883E-002
87,7.160000000,0.000000E+000,0.000000E+000
88,7.220000000,5.012134E-020,-7.365367E-020
89,7.280000000,0.000000E+000,0.000000E+000
90,7.340000000,0.000000E+000,0.000000E+000
91,7.400000000,-3.103093E-020,-6.496505E-020
92,7.460000000,-4.760318E-020,-5.053393E-020
93,7.520000000,2.986495E-020,-6.313252E-020
94,7.580000000,0.000000E+000,0.000000E+000
95,7.640000000,0.000000E+000,0.000000E+000
96,7.700000000,-6.634005E-020,3.835164E-020
97,7.760000000,0.000000E+000,0.000000E+000
98,7.820000000,0.000000E+000,0.000000E+000
99,7.880000000,0.000000E+000,0.000000E+000
100,7.940000000,2.108947E-020,7.762295E-020
101,8.000000000,-7.532829E-020,4.097666E-020
102,8.060000000,-9.643317E-021,4.728436E-020
103,8.120000000,0.000000E+000,0.000000E+000
104,8.180000000,1.755816E-020,4.166520E-020
105,8.240000000,5.150081E-020,7.054960E-021
106,8.300000000,0.000000E+000,0.000000E+000
107,8.360000000,0.000000E+000,0.000000E+000
108,8.420000000,0.000000E+000,0.000000E+000
109,8.480000000,0.000000E+000,0.000000E+000
110,8.540000000,-3.528232E-020,-5.685346E-020
111,8.600000000,0.000000E+000,0.000000E+000
112,8.660000000,6.407379E-020,2.374141E-020
113,8.720000000,-3.122133E-003,-1.736765E-002
114,8.780000000,-8.496246E-003,-1.915131E-002
115,8.840000000,-9.886310E-003,-1.557478E-002
116,8.900000000,-1.439230E-002,-1.400364E-002
117,8.960000000,-1.652315E-002,-1.112633E-002
118,9.020000000,-1.955422E-002,-5.734522E-003
119,9.080000000,-1.840132E-002,-3.499374E-003
120,9.140000000,-1.718455E-002,1.829952E-003
121,9.200000000,-1.862635E-002,3.170044E-003
122,9.260000000,-1.523192E-002,4.657276E-003
123,9.320000000,-1.556249E-002,8.521558E-003
124,9.380000000,-1.370371E-002,9.317488E-003
125,9.440000000,-1.012113E-002,1.100346E-002
126,9.500000000,-8.854075E-003,1.232188E-002
127,9.560000000,-8.440505E-003,1.160073E-002
128,9.620000000,-6.778693E-003,1.297885E-002
129,9.680000000,-5.828450E-003,1.433189E-002
130,9.740000000,-2.335077E-003,1.646610E-002
131,9.800000000,3.200799E-004,1.573251E-002
132,9.860000000,5.173702E-003,1.438218E-002
133,9.920000000,6.453579E-003,1.348234E-002
134,9.980000000,6.742702E-003,1.061572E-002
135,10.040000000,9.698877E-003,9.522659E-003
136,10.100000000,7.883901E-003,8.128721E-003
137,10.160000000,9.045281E-003,5.716223E-003
138,10.220000000,1.005052E-002,5.081584E-003
139,10.280000000,8.080853E-003,3.780953E-003
140,10.340000000,9.839427E-003,2.969744E-003
141,10.400000000,9.266238E-003,1.835536E-003
142,10.460000000,9.519420E-003,6.475892E-004
143,10.520000000,9.673458E-003,-7.966724E-004
144,10.580000000,8.786995E-003,-2.603063E-003
145,10.640000000,7.270557E-003,-3.732642E-003
146,10.700000000,-5.796129E-021,-5.580782E-020
147,10.760000000,0.000000E+000,0.000000E+000
148,10.820000000,0.000000E+000,0.000000E+000
149,10.880000000,0.000000E+000,0.000000E+000
150,10.940000000,0.000000E+000,0.000000E+000
151,11.000000000,2.665282E-020,4.168531E-020
152,11.060000000,-3.711303E-021,-4.365323E-020
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,4.191131E-020,-2.465658E-020
155,11.240000000,-1.011841E-020,-5.220569E-020
156,11.300000000,0.000000E+000,0.000000E+000
157,11.360000000,-3.752533E-020,-4.936549E-020
158,11.420000000,6.700236E-020,-8.812200E-021
159,11.480000000,2.093408E-020,-5.700275E-020
160,11.540000000,6.039884E-020,-5.822839E-020
161,11.600000000,-1.333393E-020,-6.758450E-020
162,11.660000000,9.864652E-021,-8.265246E-020
163,11.720000000,-6.206705E-020,-5.369123E-020
164,11.780000000,0.000000E+000,0.000000E+000
