!12/12/2020.7:27:18.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
50,4.940000000,-7.186306E-004,-2.401606E-002
51,5.000000000,-4.510349E-003,-2.364011E-002
52,5.060000000,-7.542193E-003,-2.607237E-002
53,5.120000000,-1.171368E-002,-2.550136E-002
54,5.180000000,-1.716001E-002,-2.398619E-002
55,5.240000000,-2.360842E-002,-2.118376E-002
56,5.300000000,-2.770931E-002,-1.618322E-002
57,5.360000000,-2.795942E-002,-9.730421E-003
58,5.420000000,-2.846074E-002,-5.197590E-003
59,5.480000000,-2.830596E-002,-1.759315E-003
60,5.540000000,-2.913912E-002,2.344067E-003
61,5.600000000,-2.838575E-002,6.059209E-003
62,5.660000000,-2.608676E-002,1.134686E-002
63,5.720000000,-2.450725E-002,1.558312E-002
64,5.780000000,-2.060414E-002,1.855997E-002
65,5.840000000,-1.859093E-002,2.008985E-002
66,5.900000000,-1.515877E-002,2.198688E-002
67,5.960000000,-1.194104E-002,2.544247E-002
68,6.020000000,-9.490090E-003,2.767154E-002
69,6.080000000,-3.346323E-003,2.691706E-002
70,6.140000000,2.487615E-003,2.710378E-002
71,6.200000000,4.997080E-003,2.570357E-002
72,6.260000000,9.490461E-003,2.380017E-002
73,6.320000000,9.926273E-003,2.120540E-002
74,6.380000000,1.424085E-002,1.900791E-002
75,6.440000000,1.958938E-002,1.826994E-002
76,6.500000000,1.761894E-002,1.468244E-002
77,6.560000000,2.168953E-002,7.013293E-003
78,6.620000000,2.454732E-002,4.200184E-003
79,6.680000000,2.012991E-002,2.359463E-004
80,6.740000000,1.832963E-002,-4.153956E-003
81,6.800000000,1.644747E-002,-8.169555E-003
82,6.860000000,1.398992E-002,-1.002498E-002
83,6.920000000,1.003223E-002,-1.018713E-002
84,6.980000000,0.000000E+000,0.000000E+000
85,7.040000000,1.985205E-020,-8.456166E-020
86,7.100000000,0.000000E+000,0.000000E+000
87,7.160000000,8.770142E-020,-5.783319E-020
88,7.220000000,5.023741E-020,-7.402280E-020
89,7.280000000,7.712870E-020,1.571847E-020
90,7.340000000,0.000000E+000,0.000000E+000
91,7.400000000,0.000000E+000,0.000000E+000
92,7.460000000,-4.750933E-020,-5.061494E-020
93,7.520000000,3.007757E-020,-6.323990E-020
94,7.580000000,1.227330E-020,-7.185401E-020
95,7.640000000,-1.261441E-020,-7.106486E-020
96,7.700000000,0.000000E+000,0.000000E+000
97,7.760000000,0.000000E+000,0.000000E+000
98,7.820000000,0.000000E+000,0.000000E+000
99,7.880000000,0.000000E+000,0.000000E+000
100,7.940000000,2.139814E-020,7.767006E-020
101,8.000000000,4.122890E-020,7.498490E-020
102,8.060000000,0.000000E+000,0.000000E+000
103,8.120000000,0.000000E+000,0.000000E+000
104,8.180000000,4.150741E-020,-1.763110E-020
105,8.240000000,5.142597E-020,6.839911E-021
106,8.300000000,0.000000E+000,0.000000E+000
107,8.360000000,5.118255E-020,-2.521532E-020
108,8.420000000,5.656726E-020,8.228932E-022
109,8.480000000,0.000000E+000,0.000000E+000
110,8.540000000,0.000000E+000,0.000000E+000
111,8.600000000,5.823921E-020,-9.079818E-021
112,8.660000000,-6.429937E-020,-2.380165E-020
113,8.720000000,0.000000E+000,0.000000E+000
114,8.780000000,0.000000E+000,0.000000E+000
115,8.840000000,5.606416E-021,-5.143950E-020
116,8.900000000,-1.226854E-002,-6.776730E-003
117,8.960000000,-1.373425E-002,-6.455299E-003
118,9.020000000,-1.588579E-002,-6.058417E-004
119,9.080000000,-1.412331E-002,6.384157E-004
120,9.140000000,-1.239059E-002,5.169214E-003
121,9.200000000,-1.241401E-002,5.954057E-003
122,9.260000000,-8.905674E-003,6.139501E-003
123,9.320000000,-9.062427E-003,7.454998E-003
124,9.380000000,-9.262053E-003,7.325053E-003
125,9.440000000,-7.227276E-003,9.253512E-003
126,9.500000000,-6.605944E-003,1.062511E-002
127,9.560000000,-5.122002E-003,1.143032E-002
128,9.620000000,-2.626867E-003,1.279216E-002
129,9.680000000,-5.554146E-004,1.222949E-002
130,9.740000000,9.816414E-004,1.293053E-002
131,9.800000000,3.247787E-003,1.116060E-002
132,9.860000000,4.638370E-003,9.538517E-003
133,9.920000000,4.196001E-003,1.057393E-002
134,9.980000000,5.879547E-003,9.225060E-003
135,10.040000000,8.525573E-003,9.473098E-003
136,10.100000000,9.366501E-003,8.554259E-003
137,10.160000000,1.133866E-002,4.078023E-003
138,10.220000000,1.266437E-002,2.158368E-003
139,10.280000000,9.948273E-003,3.566672E-005
140,10.340000000,9.327444E-003,-1.257718E-003
141,10.400000000,8.211531E-003,-2.275341E-003
142,10.460000000,7.434384E-003,-2.300779E-003
143,10.520000000,0.000000E+000,0.000000E+000
144,10.580000000,0.000000E+000,0.000000E+000
145,10.640000000,4.177596E-020,-3.184073E-020
146,10.700000000,0.000000E+000,0.000000E+000
147,10.760000000,2.032344E-020,-4.711021E-020
148,10.820000000,0.000000E+000,0.000000E+000
149,10.880000000,4.824631E-020,-2.039144E-021
150,10.940000000,1.785067E-020,-4.863634E-020
151,11.000000000,-2.691854E-020,-4.161647E-020
152,11.060000000,0.000000E+000,0.000000E+000
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,0.000000E+000,0.000000E+000
155,11.240000000,0.000000E+000,0.000000E+000
156,11.300000000,0.000000E+000,0.000000E+000
157,11.360000000,0.000000E+000,0.000000E+000
158,11.420000000,0.000000E+000,0.000000E+000
159,11.480000000,0.000000E+000,0.000000E+000
160,11.540000000,0.000000E+000,0.000000E+000
161,11.600000000,-1.347560E-020,-6.747345E-020
162,11.660000000,-8.243117E-020,-9.804963E-021
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,6.285270E-020,-3.249587E-020
165,11.840000000,0.000000E+000,0.000000E+000
166,11.900000000,3.864025E-020,-5.825466E-020
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,0.000000E+000,0.000000E+000
169,12.080000000,1.424408E-020,-6.831775E-020
170,12.140000000,0.000000E+000,0.000000E+000
171,12.200000000,0.000000E+000,0.000000E+000
172,12.260000000,-1.765264E-020,8.857873E-020
173,12.320000000,0.000000E+000,0.000000E+000
174,12.380000000,0.000000E+000,0.000000E+000
175,12.440000000,-6.117875E-021,7.145782E-020
176,12.500000000,0.000000E+000,0.000000E+000
177,12.560000000,0.000000E+000,0.000000E+000
178,12.620000000,0.000000E+000,0.000000E+000
179,12.680000000,-1.717943E-020,6.579759E-020
180,12.740000000,-5.794833E-020,4.523042E-020
181,12.800000000,-6.336831E-020,1.500218E-020
182,12.860000000,-6.381116E-020,-1.814202E-020
183,12.920000000,4.198298E-020,4.823005E-020
184,12.980000000,-5.755897E-020,8.605746E-021
185,13.040000000,-4.862949E-020,-1.764497E-020
186,13.100000000,4.261116E-020,5.722081E-020
187,13.160000000,-6.277758E-020,-2.031061E-021
188,13.220000000,-6.734431E-020,-3.929634E-020
189,13.280000000,3.243171E-020,8.688737E-020
190,13.340000000,0.000000E+000,0.000000E+000
191,13.400000000,0.000000E+000,0.000000E+000
192,13.460000000,0.000000E+000,0.000000E+000
193,13.520000000,2.663362E-020,8.795960E-020
194,13.580000000,7.457780E-020,9.311861E-021
195,13.640000000,-4.664386E-020,4.328403E-020
196,13.700000000,8.516889E-020,-1.287266E-019
197,13.760000000,3.869967E-020,1.116308E-019
198,13.820000000,-1.369232E-020,8.577999E-020
199,13.880000000,6.451115E-020,5.576731E-020
200,13.940000000,0.000000E+000,0.000000E+000
201,14.000000000,0.000000E+000,0.000000E+000
