!12/12/2020.7:28:01.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
56,5.300000000,-2.438276E-002,-1.409467E-002
57,5.360000000,-2.436424E-002,-9.865331E-003
58,5.420000000,-2.504653E-002,-6.667564E-003
59,5.480000000,-2.673964E-002,-5.378191E-003
60,5.540000000,-2.894125E-002,-1.634190E-003
61,5.600000000,-2.933775E-002,2.409562E-003
62,5.660000000,-2.833792E-002,6.662859E-003
63,5.720000000,-2.809376E-002,1.066563E-002
64,5.780000000,-2.704262E-002,1.499753E-002
65,5.840000000,-2.552891E-002,1.868685E-002
66,5.900000000,-2.209715E-002,2.276561E-002
67,5.960000000,-1.790487E-002,2.755227E-002
68,6.020000000,-1.595163E-002,3.021466E-002
69,6.080000000,-1.034386E-002,3.089425E-002
70,6.140000000,-3.801858E-003,3.373307E-002
71,6.200000000,1.401174E-003,3.482304E-002
72,6.260000000,8.421658E-003,3.319247E-002
73,6.320000000,1.164717E-002,2.954968E-002
74,6.380000000,1.795680E-002,2.465532E-002
75,6.440000000,2.397894E-002,2.391388E-002
76,6.500000000,2.026635E-002,1.880326E-002
77,6.560000000,2.616634E-002,1.065643E-002
78,6.620000000,2.885617E-002,7.848827E-003
79,6.680000000,2.459268E-002,3.375465E-003
80,6.740000000,2.426214E-002,-2.053808E-003
81,6.800000000,2.068923E-002,-6.401664E-003
82,6.860000000,1.989571E-002,-8.319768E-003
83,6.920000000,1.573105E-002,-9.910408E-003
84,6.980000000,1.084252E-002,-1.114032E-002
85,7.040000000,1.054454E-002,-1.297211E-002
86,7.100000000,7.286872E-003,-1.080516E-002
87,7.160000000,-5.778826E-020,-8.769891E-020
88,7.220000000,5.019869E-020,-7.388144E-020
89,7.280000000,0.000000E+000,0.000000E+000
90,7.340000000,-9.808532E-021,-6.674437E-020
91,7.400000000,0.000000E+000,0.000000E+000
92,7.460000000,5.047506E-020,-4.774247E-020
93,7.520000000,-6.321299E-020,-2.978997E-020
94,7.580000000,0.000000E+000,0.000000E+000
95,7.640000000,0.000000E+000,0.000000E+000
96,7.700000000,0.000000E+000,0.000000E+000
97,7.760000000,-5.750122E-020,-4.986970E-020
98,7.820000000,-2.958432E-020,7.060262E-020
99,7.880000000,0.000000E+000,0.000000E+000
100,7.940000000,0.000000E+000,0.000000E+000
101,8.000000000,4.095456E-020,7.522139E-020
102,8.060000000,-9.584550E-021,4.728352E-020
103,8.120000000,0.000000E+000,0.000000E+000
104,8.180000000,1.756615E-020,4.161394E-020
105,8.240000000,0.000000E+000,0.000000E+000
106,8.300000000,0.000000E+000,0.000000E+000
107,8.360000000,5.131262E-020,-2.526911E-020
108,8.420000000,0.000000E+000,0.000000E+000
109,8.480000000,2.821220E-020,-5.308129E-020
110,8.540000000,0.000000E+000,0.000000E+000
111,8.600000000,5.832067E-020,-9.128857E-021
112,8.660000000,0.000000E+000,0.000000E+000
113,8.720000000,-3.479700E-003,-1.735736E-002
114,8.780000000,-8.832481E-003,-1.918107E-002
115,8.840000000,-1.012235E-002,-1.581296E-002
116,8.900000000,-1.490556E-002,-1.399838E-002
117,8.960000000,-1.675977E-002,-1.069474E-002
118,9.020000000,-1.936272E-002,-5.435927E-003
119,9.080000000,-1.839086E-002,-3.335227E-003
120,9.140000000,-1.744536E-002,1.806020E-003
121,9.200000000,-1.879009E-002,3.603297E-003
122,9.260000000,-1.482905E-002,4.581159E-003
123,9.320000000,-1.540738E-002,8.263264E-003
124,9.380000000,-1.408411E-002,8.880357E-003
125,9.440000000,-1.099510E-002,1.135817E-002
126,9.500000000,-9.256882E-003,1.353789E-002
127,9.560000000,-7.842933E-003,1.225776E-002
128,9.620000000,-6.053045E-003,1.338214E-002
129,9.680000000,-5.163006E-003,1.393016E-002
130,9.740000000,-2.438021E-003,1.607707E-002
131,9.800000000,1.956665E-004,1.583873E-002
132,9.860000000,5.009976E-003,1.462070E-002
133,9.920000000,6.400693E-003,1.375034E-002
134,9.980000000,6.971551E-003,1.069060E-002
135,10.040000000,9.620680E-003,9.773321E-003
136,10.100000000,8.063599E-003,8.280127E-003
137,10.160000000,9.273712E-003,5.871714E-003
138,10.220000000,1.036170E-002,4.769330E-003
139,10.280000000,8.097623E-003,3.754933E-003
140,10.340000000,9.716074E-003,3.053758E-003
141,10.400000000,9.541900E-003,1.891767E-003
142,10.460000000,9.792577E-003,7.455738E-004
143,10.520000000,9.842346E-003,-9.798796E-004
144,10.580000000,8.775072E-003,-2.766690E-003
145,10.640000000,7.419334E-003,-3.949397E-003
146,10.700000000,0.000000E+000,0.000000E+000
147,10.760000000,0.000000E+000,0.000000E+000
148,10.820000000,4.435653E-020,-3.286573E-020
149,10.880000000,4.798581E-020,-1.775445E-021
150,10.940000000,4.863045E-020,1.790321E-020
151,11.000000000,2.665272E-020,4.163233E-020
152,11.060000000,0.000000E+000,0.000000E+000
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,0.000000E+000,0.000000E+000
155,11.240000000,0.000000E+000,0.000000E+000
156,11.300000000,4.999569E-020,2.728059E-020
157,11.360000000,0.000000E+000,0.000000E+000
158,11.420000000,6.692342E-020,-8.832343E-021
159,11.480000000,0.000000E+000,0.000000E+000
160,11.540000000,0.000000E+000,0.000000E+000
161,11.600000000,0.000000E+000,0.000000E+000
162,11.660000000,0.000000E+000,0.000000E+000
163,11.720000000,5.365488E-020,-6.197958E-020
164,11.780000000,-3.250470E-020,-6.302439E-020
165,11.840000000,0.000000E+000,0.000000E+000
166,11.900000000,0.000000E+000,0.000000E+000
167,11.960000000,-5.849494E-020,-5.631962E-020
168,12.020000000,-9.869685E-021,-7.987558E-020
169,12.080000000,-6.850715E-020,-1.422088E-020
170,12.140000000,-6.272216E-020,-5.950520E-020
171,12.200000000,-7.197712E-020,3.280305E-020
172,12.260000000,-1.760324E-020,8.870053E-020
173,12.320000000,0.000000E+000,0.000000E+000
174,12.380000000,-5.564794E-020,-8.505817E-020
175,12.440000000,0.000000E+000,0.000000E+000
176,12.500000000,0.000000E+000,0.000000E+000
177,12.560000000,0.000000E+000,0.000000E+000
178,12.620000000,5.125150E-021,5.462655E-020
179,12.680000000,-1.713337E-020,6.580928E-020
180,12.740000000,0.000000E+000,0.000000E+000
181,12.800000000,-6.332282E-020,1.507471E-020
182,12.860000000,0.000000E+000,0.000000E+000
183,12.920000000,0.000000E+000,0.000000E+000
184,12.980000000,0.000000E+000,0.000000E+000
185,13.040000000,0.000000E+000,0.000000E+000
186,13.100000000,0.000000E+000,0.000000E+000
187,13.160000000,0.000000E+000,0.000000E+000
188,13.220000000,0.000000E+000,0.000000E+000
189,13.280000000,-8.678301E-020,3.219998E-020
190,13.340000000,0.000000E+000,0.000000E+000
191,13.400000000,-9.571171E-020,-4.639437E-020
192,13.460000000,0.000000E+000,0.000000E+000
193,13.520000000,2.657709E-020,8.805756E-020
194,13.580000000,-7.452760E-020,-9.297690E-021
195,13.640000000,4.334847E-020,4.642005E-020
196,13.700000000,0.000000E+000,0.000000E+000
197,13.760000000,0.000000E+000,0.000000E+000
198,13.820000000,-1.354870E-020,8.603834E-020
199,13.880000000,0.000000E+000,0.000000E+000
200,13.940000000,1.996148E-020,7.575485E-020
201,14.000000000,0.000000E+000,0.000000E+000
