!12/12/2020.7:26:20.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
53,5.120000000,-1.353776E-002,-2.071367E-002
54,5.180000000,-1.491355E-002,-1.761775E-002
55,5.240000000,-1.777904E-002,-1.782046E-002
56,5.300000000,-2.171662E-002,-1.804965E-002
57,5.360000000,-2.541867E-002,-1.390116E-002
58,5.420000000,-2.757462E-002,-9.573590E-003
59,5.480000000,-2.978969E-002,-6.495213E-003
60,5.540000000,-3.170243E-002,-1.488778E-003
61,5.600000000,-3.186409E-002,3.699249E-003
62,5.660000000,-3.009362E-002,1.015312E-002
63,5.720000000,-2.842703E-002,1.453104E-002
64,5.780000000,-2.642572E-002,1.793486E-002
65,5.840000000,-2.404444E-002,2.173319E-002
66,5.900000000,-2.017145E-002,2.492596E-002
67,5.960000000,-1.428766E-002,2.967907E-002
68,6.020000000,-1.161651E-002,3.042973E-002
69,6.080000000,-5.679579E-003,2.951491E-002
70,6.140000000,6.004008E-005,3.056556E-002
71,6.200000000,2.726034E-003,3.027992E-002
72,6.260000000,8.056212E-003,2.943125E-002
73,6.320000000,1.059403E-002,2.759917E-002
74,6.380000000,1.677057E-002,2.341066E-002
75,6.440000000,2.331497E-002,2.239060E-002
76,6.500000000,1.977208E-002,1.724871E-002
77,6.560000000,2.522682E-002,1.017796E-002
78,6.620000000,2.834794E-002,7.087799E-003
79,6.680000000,2.482066E-002,1.822056E-003
80,6.740000000,2.262185E-002,-3.997294E-003
81,6.800000000,1.949359E-002,-8.485237E-003
82,6.860000000,1.761829E-002,-9.638205E-003
83,6.920000000,1.415345E-002,-9.785618E-003
84,6.980000000,9.525140E-003,-1.273359E-002
85,7.040000000,8.219366E-003,-1.340467E-002
86,7.100000000,-2.234527E-020,-8.932552E-020
87,7.160000000,-5.743649E-020,-8.759547E-020
88,7.220000000,5.028477E-020,-7.336493E-020
89,7.280000000,7.694162E-020,1.598804E-020
90,7.340000000,6.681531E-020,-9.383860E-021
91,7.400000000,0.000000E+000,0.000000E+000
92,7.460000000,-4.746918E-020,-5.088893E-020
93,7.520000000,0.000000E+000,0.000000E+000
94,7.580000000,0.000000E+000,0.000000E+000
95,7.640000000,0.000000E+000,0.000000E+000
96,7.700000000,0.000000E+000,0.000000E+000
97,7.760000000,-5.025520E-020,5.787587E-020
98,7.820000000,7.104643E-020,2.959300E-020
99,7.880000000,0.000000E+000,0.000000E+000
100,7.940000000,7.770053E-020,-2.145135E-020
101,8.000000000,4.126845E-020,7.511494E-020
102,8.060000000,-9.516134E-021,4.728388E-020
103,8.120000000,3.464357E-020,-4.265520E-020
104,8.180000000,1.765045E-020,4.165250E-020
105,8.240000000,0.000000E+000,0.000000E+000
106,8.300000000,0.000000E+000,0.000000E+000
107,8.360000000,5.121309E-020,-2.527741E-020
108,8.420000000,0.000000E+000,0.000000E+000
109,8.480000000,0.000000E+000,0.000000E+000
110,8.540000000,0.000000E+000,0.000000E+000
111,8.600000000,0.000000E+000,0.000000E+000
112,8.660000000,2.385926E-020,-6.408254E-020
113,8.720000000,-4.454144E-003,-1.573899E-002
114,8.780000000,-8.769973E-003,-1.703310E-002
115,8.840000000,-9.187430E-003,-1.450266E-002
116,8.900000000,-1.435635E-002,-1.269095E-002
117,8.960000000,-1.626548E-002,-9.717210E-003
118,9.020000000,-1.797012E-002,-4.744750E-003
119,9.080000000,-1.750345E-002,-3.430822E-003
120,9.140000000,-1.611305E-002,1.887448E-003
121,9.200000000,-1.778546E-002,3.468699E-003
122,9.260000000,-1.358454E-002,4.472117E-003
123,9.320000000,-1.431620E-002,9.294339E-003
124,9.380000000,-1.351178E-002,9.454394E-003
125,9.440000000,-1.022206E-002,1.138313E-002
126,9.500000000,-9.009450E-003,1.357532E-002
127,9.560000000,-6.138665E-003,1.320887E-002
128,9.620000000,-3.446964E-003,1.328722E-002
129,9.680000000,-2.231138E-003,1.258621E-002
130,9.740000000,-1.021672E-003,1.274260E-002
131,9.800000000,1.003022E-004,1.374523E-002
132,9.860000000,3.987862E-003,1.291105E-002
133,9.920000000,5.406939E-003,1.295086E-002
134,9.980000000,6.420651E-003,1.036594E-002
135,10.040000000,1.044895E-002,9.046411E-003
136,10.100000000,8.363000E-003,6.947975E-003
137,10.160000000,8.733238E-003,4.669709E-003
138,10.220000000,1.026766E-002,3.475378E-003
139,10.280000000,5.508548E-020,-2.444297E-020
140,10.340000000,0.000000E+000,0.000000E+000
141,10.400000000,5.095034E-020,2.752203E-020
142,10.460000000,0.000000E+000,0.000000E+000
143,10.520000000,0.000000E+000,0.000000E+000
144,10.580000000,4.432597E-020,1.930091E-020
145,10.640000000,0.000000E+000,0.000000E+000
146,10.700000000,0.000000E+000,0.000000E+000
147,10.760000000,0.000000E+000,0.000000E+000
148,10.820000000,4.438782E-020,-3.297416E-020
149,10.880000000,4.811628E-020,-1.879392E-021
150,10.940000000,4.863567E-020,1.790011E-020
151,11.000000000,0.000000E+000,0.000000E+000
152,11.060000000,-3.741050E-021,-4.378295E-020
153,11.120000000,2.480042E-020,-5.252514E-020
154,11.180000000,-2.479451E-020,-4.196477E-020
155,11.240000000,0.000000E+000,0.000000E+000
156,11.300000000,5.018356E-020,2.718745E-020
157,11.360000000,0.000000E+000,0.000000E+000
158,11.420000000,6.698741E-020,-8.957779E-021
159,11.480000000,2.081279E-020,-5.707369E-020
160,11.540000000,-5.833397E-020,-6.028074E-020
161,11.600000000,0.000000E+000,0.000000E+000
162,11.660000000,0.000000E+000,0.000000E+000
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,-3.258464E-020,-6.288187E-020
165,11.840000000,-5.917375E-021,-1.034900E-019
166,11.900000000,0.000000E+000,0.000000E+000
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,0.000000E+000,0.000000E+000
169,12.080000000,0.000000E+000,0.000000E+000
170,12.140000000,0.000000E+000,0.000000E+000
171,12.200000000,0.000000E+000,0.000000E+000
172,12.260000000,-8.843273E-020,-1.762897E-020
173,12.320000000,0.000000E+000,0.000000E+000
174,12.380000000,-8.491504E-020,5.527434E-020
175,12.440000000,-7.123086E-020,-6.164046E-021
176,12.500000000,-5.522777E-020,-1.741716E-020
177,12.560000000,0.000000E+000,0.000000E+000
178,12.620000000,-4.882457E-021,-5.458918E-020
179,12.680000000,-1.746899E-020,6.564726E-020
180,12.740000000,0.000000E+000,0.000000E+000
181,12.800000000,-6.350750E-020,1.473127E-020
182,12.860000000,0.000000E+000,0.000000E+000
183,12.920000000,0.000000E+000,0.000000E+000
184,12.980000000,8.465560E-021,5.791771E-020
185,13.040000000,0.000000E+000,0.000000E+000
186,13.100000000,0.000000E+000,0.000000E+000
187,13.160000000,0.000000E+000,0.000000E+000
188,13.220000000,0.000000E+000,0.000000E+000
189,13.280000000,-8.718368E-020,3.264599E-020
190,13.340000000,2.472828E-021,7.122704E-020
191,13.400000000,0.000000E+000,0.000000E+000
192,13.460000000,6.553256E-020,7.052287E-020
193,13.520000000,0.000000E+000,0.000000E+000
194,13.580000000,0.000000E+000,0.000000E+000
195,13.640000000,4.362840E-020,4.656070E-020
196,13.700000000,8.367228E-020,-1.294303E-019
197,13.760000000,0.000000E+000,0.000000E+000
198,13.820000000,0.000000E+000,0.000000E+000
199,13.880000000,-5.553218E-020,6.474070E-020
200,13.940000000,0.000000E+000,0.000000E+000
201,14.000000000,7.189358E-020,7.736178E-021
