!12/12/2020.7:25:04.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
113,8.720000000,-4.157609E-003,-1.640219E-002
114,8.780000000,-8.731059E-003,-1.870352E-002
115,8.840000000,-1.096414E-002,-1.587848E-002
116,8.900000000,-1.514344E-002,-1.350651E-002
117,8.960000000,-1.786720E-002,-1.152886E-002
118,9.020000000,-2.113426E-002,-7.160811E-003
119,9.080000000,-2.255092E-002,-2.542776E-003
120,9.140000000,-2.076477E-002,4.153014E-003
121,9.200000000,-2.309650E-002,7.730573E-003
122,9.260000000,-1.638186E-002,1.136213E-002
123,9.320000000,-1.223894E-002,1.589728E-002
124,9.380000000,-1.040604E-002,1.553963E-002
125,9.440000000,-4.991076E-003,1.477602E-002
126,9.500000000,-4.097335E-003,1.368160E-002
127,9.560000000,-3.241246E-003,1.336133E-002
128,9.620000000,-2.414278E-003,1.441117E-002
129,9.680000000,-3.767061E-005,1.455517E-002
130,9.740000000,2.925769E-003,1.397184E-002
131,9.800000000,4.868295E-003,1.364388E-002
132,9.860000000,8.134338E-003,1.192923E-002
133,9.920000000,8.451739E-003,1.135010E-002
134,9.980000000,9.084555E-003,8.066148E-003
135,10.040000000,1.088400E-002,5.812061E-003
136,10.100000000,9.435739E-003,5.495885E-003
137,10.160000000,8.744416E-003,2.650697E-003
138,10.220000000,1.026480E-002,2.672473E-003
139,10.280000000,8.690001E-003,1.513171E-003
140,10.340000000,1.007463E-002,7.139137E-004
141,10.400000000,1.008465E-002,-5.987920E-004
142,10.460000000,1.000838E-002,-2.178153E-003
143,10.520000000,9.881748E-003,-3.810717E-003
144,10.580000000,8.131278E-003,-5.544089E-003
145,10.640000000,6.859813E-003,-6.726651E-003
146,10.700000000,4.714196E-003,-7.318439E-003
147,10.760000000,0.000000E+000,0.000000E+000
148,10.820000000,-3.307659E-020,-4.437317E-020
149,10.880000000,0.000000E+000,0.000000E+000
150,10.940000000,0.000000E+000,0.000000E+000
151,11.000000000,0.000000E+000,0.000000E+000
152,11.060000000,-4.041943E-021,-4.378650E-020
153,11.120000000,5.255381E-020,2.451197E-020
154,11.180000000,4.160770E-020,-2.504415E-020
155,11.240000000,-1.034713E-020,-5.195964E-020
156,11.300000000,2.668312E-020,-4.990160E-020
157,11.360000000,0.000000E+000,0.000000E+000
158,11.420000000,-6.636678E-020,8.946995E-021
159,11.480000000,-5.663542E-020,-2.063715E-020
160,11.540000000,0.000000E+000,0.000000E+000
161,11.600000000,0.000000E+000,0.000000E+000
162,11.660000000,0.000000E+000,0.000000E+000
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,0.000000E+000,0.000000E+000
165,11.840000000,-1.032957E-019,5.110068E-021
166,11.900000000,-5.767020E-020,-3.860103E-020
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,-7.952420E-020,9.321902E-021
169,12.080000000,1.452289E-020,-6.832911E-020
170,12.140000000,0.000000E+000,0.000000E+000
171,12.200000000,0.000000E+000,0.000000E+000
172,12.260000000,0.000000E+000,0.000000E+000
173,12.320000000,0.000000E+000,0.000000E+000
174,12.380000000,0.000000E+000,0.000000E+000
175,12.440000000,0.000000E+000,0.000000E+000
176,12.500000000,0.000000E+000,0.000000E+000
177,12.560000000,-4.365715E-020,-5.751677E-020
178,12.620000000,0.000000E+000,0.000000E+000
179,12.680000000,0.000000E+000,0.000000E+000
180,12.740000000,0.000000E+000,0.000000E+000
181,12.800000000,-6.405539E-020,1.504819E-020
182,12.860000000,0.000000E+000,0.000000E+000
183,12.920000000,-4.851019E-020,4.253431E-020
184,12.980000000,9.092836E-021,5.809265E-020
185,13.040000000,0.000000E+000,0.000000E+000
186,13.100000000,0.000000E+000,0.000000E+000
187,13.160000000,-1.478370E-021,6.251888E-020
188,13.220000000,-6.712487E-020,-3.844440E-020
189,13.280000000,0.000000E+000,0.000000E+000
190,13.340000000,0.000000E+000,0.000000E+000
191,13.400000000,-4.629755E-020,9.562957E-020
192,13.460000000,0.000000E+000,0.000000E+000
193,13.520000000,0.000000E+000,0.000000E+000
194,13.580000000,0.000000E+000,0.000000E+000
195,13.640000000,0.000000E+000,0.000000E+000
196,13.700000000,1.228910E-019,8.085829E-020
197,13.760000000,0.000000E+000,0.000000E+000
198,13.820000000,-1.348616E-020,8.616549E-020
199,13.880000000,0.000000E+000,0.000000E+000
200,13.940000000,0.000000E+000,0.000000E+000
201,14.000000000,7.196223E-020,7.749630E-021
