!12/12/2020.7:26:23.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
40,4.340000000,4.501614E-020,-1.446119E-020
41,4.400000000,1.985994E-002,-6.567359E-003
42,4.460000000,1.507976E-002,-1.524818E-002
43,4.520000000,9.066277E-003,-1.955067E-002
44,4.580000000,5.817586E-003,-1.445169E-002
45,4.640000000,5.370981E-003,-1.435882E-002
46,4.700000000,8.029309E-003,-1.663018E-002
47,4.760000000,6.040240E-003,-2.046311E-002
48,4.820000000,-8.278595E-004,-2.176730E-002
49,4.880000000,-3.581773E-003,-2.217335E-002
50,4.940000000,-2.904962E-003,-1.906781E-002
51,5.000000000,-5.771576E-003,-2.005040E-002
52,5.060000000,-8.903367E-003,-2.313947E-002
53,5.120000000,-1.253224E-002,-2.187259E-002
54,5.180000000,-1.561182E-002,-1.838577E-002
55,5.240000000,-1.854844E-002,-1.733637E-002
56,5.300000000,-2.103761E-002,-1.683026E-002
57,5.360000000,-2.435736E-002,-1.435330E-002
58,5.420000000,-2.732116E-002,-9.803749E-003
59,5.480000000,-2.929852E-002,-6.392607E-003
60,5.540000000,-3.085716E-002,-2.168556E-003
61,5.600000000,-3.160310E-002,2.142831E-003
62,5.660000000,-3.134089E-002,8.718636E-003
63,5.720000000,-2.986993E-002,1.438159E-002
64,5.780000000,-2.688127E-002,1.810226E-002
65,5.840000000,-2.451050E-002,2.163770E-002
66,5.900000000,-2.079502E-002,2.440670E-002
67,5.960000000,-1.545590E-002,2.982992E-002
68,6.020000000,-1.267379E-002,3.118838E-002
69,6.080000000,-6.271259E-003,3.066339E-002
70,6.140000000,1.885883E-004,3.165953E-002
71,6.200000000,3.009402E-003,3.086122E-002
72,6.260000000,8.148736E-003,2.952431E-002
73,6.320000000,9.963347E-003,2.796265E-002
74,6.380000000,1.694235E-002,2.432464E-002
75,6.440000000,2.377960E-002,2.352086E-002
76,6.500000000,2.070689E-002,1.786186E-002
77,6.560000000,2.575023E-002,1.007589E-002
78,6.620000000,2.892984E-002,7.518526E-003
79,6.680000000,2.551826E-002,1.849413E-003
80,6.740000000,2.338737E-002,-4.014061E-003
81,6.800000000,1.991539E-002,-9.114968E-003
82,6.860000000,1.773474E-002,-1.028196E-002
83,6.920000000,1.378146E-002,-1.000857E-002
84,6.980000000,9.090079E-003,-1.276389E-002
85,7.040000000,8.166623E-003,-1.312465E-002
86,7.100000000,8.942423E-020,-2.234279E-020
87,7.160000000,0.000000E+000,0.000000E+000
88,7.220000000,0.000000E+000,0.000000E+000
89,7.280000000,1.594703E-020,-7.700697E-020
90,7.340000000,6.680654E-020,-9.482012E-021
91,7.400000000,0.000000E+000,0.000000E+000
92,7.460000000,-4.753512E-020,-5.082779E-020
93,7.520000000,0.000000E+000,0.000000E+000
94,7.580000000,0.000000E+000,0.000000E+000
95,7.640000000,-7.110319E-020,1.253494E-020
96,7.700000000,3.854618E-020,6.661128E-020
97,7.760000000,0.000000E+000,0.000000E+000
98,7.820000000,-2.961652E-020,7.098331E-020
99,7.880000000,0.000000E+000,0.000000E+000
100,7.940000000,0.000000E+000,0.000000E+000
101,8.000000000,4.125964E-020,7.506810E-020
102,8.060000000,-9.508892E-021,4.729662E-020
103,8.120000000,0.000000E+000,0.000000E+000
104,8.180000000,0.000000E+000,0.000000E+000
105,8.240000000,5.146294E-020,6.901233E-021
106,8.300000000,0.000000E+000,0.000000E+000
107,8.360000000,0.000000E+000,0.000000E+000
108,8.420000000,5.664613E-020,7.817657E-022
109,8.480000000,2.822864E-020,-5.305463E-020
110,8.540000000,0.000000E+000,0.000000E+000
111,8.600000000,5.835642E-020,-9.098747E-021
112,8.660000000,0.000000E+000,0.000000E+000
113,8.720000000,-4.888155E-003,-1.667090E-002
114,8.780000000,-9.807906E-003,-1.758452E-002
115,8.840000000,-1.013780E-002,-1.498563E-002
116,8.900000000,-1.513019E-002,-1.307717E-002
117,8.960000000,-1.771078E-002,-9.983034E-003
118,9.020000000,-1.945490E-002,-3.841999E-003
119,9.080000000,-1.847642E-002,-2.275774E-003
120,9.140000000,-1.606631E-002,3.146448E-003
121,9.200000000,-1.728391E-002,4.259079E-003
122,9.260000000,-1.344336E-002,4.837772E-003
123,9.320000000,-1.403580E-002,9.533291E-003
124,9.380000000,-1.313626E-002,9.290057E-003
125,9.440000000,-1.004938E-002,1.089256E-002
126,9.500000000,-9.484706E-003,1.288253E-002
127,9.560000000,-7.139999E-003,1.331708E-002
128,9.620000000,-4.322502E-003,1.422877E-002
129,9.680000000,-2.213648E-003,1.359966E-002
130,9.740000000,-3.772443E-004,1.303914E-002
131,9.800000000,1.211154E-004,1.373715E-002
132,9.860000000,3.644830E-003,1.333452E-002
133,9.920000000,5.365113E-003,1.338355E-002
134,9.980000000,6.638229E-003,1.063406E-002
135,10.040000000,1.051502E-002,9.814016E-003
136,10.100000000,8.393495E-003,7.448053E-003
137,10.160000000,9.255196E-003,5.056304E-003
138,10.220000000,1.079109E-002,3.634511E-003
139,10.280000000,2.441286E-020,5.506542E-020
140,10.340000000,5.244736E-020,6.615517E-022
141,10.400000000,5.091605E-020,2.752787E-020
142,10.460000000,0.000000E+000,0.000000E+000
143,10.520000000,0.000000E+000,0.000000E+000
144,10.580000000,4.431261E-020,1.932639E-020
145,10.640000000,3.176277E-020,4.176707E-020
146,10.700000000,5.590783E-020,-5.723055E-021
147,10.760000000,4.698558E-020,2.036648E-020
148,10.820000000,4.441859E-020,-3.295032E-020
149,10.880000000,0.000000E+000,0.000000E+000
150,10.940000000,0.000000E+000,0.000000E+000
151,11.000000000,0.000000E+000,0.000000E+000
152,11.060000000,0.000000E+000,0.000000E+000
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,-2.484273E-020,-4.199139E-020
155,11.240000000,0.000000E+000,0.000000E+000
156,11.300000000,0.000000E+000,0.000000E+000
157,11.360000000,4.929433E-020,-3.765766E-020
158,11.420000000,-8.988733E-021,-6.694638E-020
159,11.480000000,2.080823E-020,-5.711138E-020
160,11.540000000,6.023565E-020,-5.835649E-020
161,11.600000000,6.758429E-020,-1.357532E-020
162,11.660000000,9.652062E-021,-8.258711E-020
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,0.000000E+000,0.000000E+000
165,11.840000000,0.000000E+000,0.000000E+000
166,11.900000000,0.000000E+000,0.000000E+000
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,0.000000E+000,0.000000E+000
169,12.080000000,0.000000E+000,0.000000E+000
170,12.140000000,0.000000E+000,0.000000E+000
171,12.200000000,-3.265248E-020,-7.175171E-020
172,12.260000000,0.000000E+000,0.000000E+000
173,12.320000000,-5.972638E-020,-4.011605E-020
174,12.380000000,-5.532804E-020,-8.489872E-020
175,12.440000000,-7.125665E-020,-6.138542E-021
176,12.500000000,-5.527050E-020,-1.740117E-020
177,12.560000000,-4.364533E-020,-5.689538E-020
178,12.620000000,0.000000E+000,0.000000E+000
179,12.680000000,0.000000E+000,0.000000E+000
180,12.740000000,-5.807490E-020,4.502847E-020
181,12.800000000,0.000000E+000,0.000000E+000
182,12.860000000,-6.394329E-020,-1.844801E-020
183,12.920000000,-4.196891E-020,-4.845198E-020
184,12.980000000,-5.785902E-020,8.538718E-021
185,13.040000000,0.000000E+000,0.000000E+000
186,13.100000000,-5.747043E-020,4.286563E-020
187,13.160000000,0.000000E+000,0.000000E+000
188,13.220000000,-3.906162E-020,6.758950E-020
189,13.280000000,0.000000E+000,0.000000E+000
190,13.340000000,0.000000E+000,0.000000E+000
191,13.400000000,0.000000E+000,0.000000E+000
192,13.460000000,0.000000E+000,0.000000E+000
193,13.520000000,0.000000E+000,0.000000E+000
194,13.580000000,0.000000E+000,0.000000E+000
195,13.640000000,0.000000E+000,0.000000E+000
196,13.700000000,0.000000E+000,0.000000E+000
197,13.760000000,0.000000E+000,0.000000E+000
198,13.820000000,0.000000E+000,0.000000E+000
199,13.880000000,-5.552595E-020,6.468341E-020
200,13.940000000,2.011721E-020,7.557810E-020
201,14.000000000,-7.744058E-021,7.183435E-020
