!12/12/2020.7:26:32.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
119,9.080000000,-2.004834E-002,-2.193043E-003
120,9.140000000,-1.849894E-002,3.029631E-003
121,9.200000000,-1.963280E-002,6.625034E-003
122,9.260000000,-1.438076E-002,7.659009E-003
123,9.320000000,-1.367635E-002,1.211617E-002
124,9.380000000,-1.271833E-002,1.126449E-002
125,9.440000000,-1.002948E-002,1.224692E-002
126,9.500000000,-9.094818E-003,1.601197E-002
127,9.560000000,-5.842485E-003,1.474507E-002
128,9.620000000,-3.075023E-003,1.602065E-002
129,9.680000000,-4.924819E-004,1.531122E-002
130,9.740000000,1.968625E-003,1.490618E-002
131,9.800000000,3.170415E-003,1.458222E-002
132,9.860000000,6.133851E-003,1.323595E-002
133,9.920000000,7.892698E-003,1.246949E-002
134,9.980000000,8.289364E-003,9.183369E-003
135,10.040000000,1.098596E-002,8.284490E-003
136,10.100000000,9.876903E-003,7.286367E-003
137,10.160000000,1.034256E-002,4.773650E-003
138,10.220000000,1.150655E-002,3.577854E-003
139,10.280000000,9.297099E-003,2.157861E-003
140,10.340000000,1.124369E-002,7.611907E-004
141,10.400000000,9.882465E-003,-1.025480E-003
142,10.460000000,9.698426E-003,-2.169886E-003
143,10.520000000,9.110281E-003,-3.229287E-003
144,10.580000000,7.832197E-003,-4.273435E-003
145,10.640000000,6.961891E-003,-5.280930E-003
146,10.700000000,-5.791840E-021,-5.597722E-020
147,10.760000000,2.037520E-020,-4.702596E-020
148,10.820000000,4.439508E-020,-3.298711E-020
149,10.880000000,0.000000E+000,0.000000E+000
150,10.940000000,1.793027E-020,-4.869057E-020
151,11.000000000,0.000000E+000,0.000000E+000
152,11.060000000,0.000000E+000,0.000000E+000
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,-2.486084E-020,-4.191374E-020
155,11.240000000,-1.024091E-020,-5.220369E-020
156,11.300000000,0.000000E+000,0.000000E+000
157,11.360000000,0.000000E+000,0.000000E+000
158,11.420000000,0.000000E+000,0.000000E+000
159,11.480000000,2.079632E-020,-5.702047E-020
160,11.540000000,-5.826393E-020,-6.024438E-020
161,11.600000000,-1.347409E-020,-6.750467E-020
162,11.660000000,-8.258371E-020,-9.731462E-021
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,0.000000E+000,0.000000E+000
165,11.840000000,0.000000E+000,0.000000E+000
166,11.900000000,0.000000E+000,0.000000E+000
167,11.960000000,-5.613567E-020,5.835601E-020
168,12.020000000,0.000000E+000,0.000000E+000
169,12.080000000,0.000000E+000,0.000000E+000
170,12.140000000,-5.936678E-020,6.258265E-020
171,12.200000000,-7.174008E-020,3.266484E-020
172,12.260000000,0.000000E+000,0.000000E+000
173,12.320000000,-4.011486E-020,5.967529E-020
