!12/12/2020.7:27:15.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
1,2.000000000,-2.848452E-002,2.070620E-003
2,2.060000000,-3.875126E-002,-7.821518E-003
3,2.120000000,-4.006023E-002,8.771639E-003
4,2.180000000,-3.173811E-002,-6.703340E-004
5,2.240000000,-4.399008E-002,5.869633E-003
6,2.300000000,-4.620250E-002,1.082501E-002
7,2.360000000,-4.858782E-002,2.734246E-002
8,2.420000000,-3.627501E-002,3.587107E-002
9,2.480000000,-2.728789E-002,3.546502E-002
10,2.540000000,-2.140197E-002,3.957313E-002
11,2.600000000,-2.442146E-002,3.817818E-002
12,2.660000000,-1.220160E-002,5.095125E-002
13,2.720000000,-1.277253E-003,4.679967E-002
14,2.780000000,5.408389E-003,4.295432E-002
15,2.840000000,9.981817E-003,4.000290E-002
16,2.900000000,1.438261E-002,3.827368E-002
17,2.960000000,2.251638E-002,3.968871E-002
18,3.020000000,2.841743E-002,2.508364E-002
19,3.080000000,3.441750E-002,1.693745E-002
20,3.140000000,2.705023E-002,1.156839E-002
21,3.200000000,2.249735E-002,3.655720E-003
22,3.260000000,2.331819E-002,4.635460E-003
23,3.320000000,1.823591E-002,2.093402E-003
24,3.380000000,1.667567E-002,1.377834E-003
25,3.440000000,1.812507E-002,4.832869E-003
26,3.500000000,2.258285E-002,2.882667E-003
27,3.560000000,2.293843E-002,-5.308533E-003
28,3.620000000,1.950571E-002,-1.350790E-002
29,3.680000000,1.518744E-002,-1.712598E-002
30,3.740000000,4.652750E-003,-1.634294E-002
31,3.800000000,-4.658993E-003,-1.058384E-002
32,3.860000000,-3.680332E-020,1.729570E-020
33,3.920000000,0.000000E+000,0.000000E+000
34,3.980000000,1.265489E-002,4.740190E-003
35,4.040000000,1.204112E-002,-1.355479E-003
36,4.100000000,1.360847E-002,-6.065424E-003
37,4.160000000,1.186689E-002,-8.943582E-003
38,4.220000000,7.005620E-003,-1.256558E-002
39,4.280000000,3.380275E-003,-1.166703E-002
40,4.340000000,-4.777823E-004,-7.559648E-003
41,4.400000000,0.000000E+000,0.000000E+000
42,4.460000000,4.150550E-020,3.155667E-020
43,4.520000000,0.000000E+000,0.000000E+000
44,4.580000000,0.000000E+000,0.000000E+000
45,4.640000000,-3.220327E-020,-5.885022E-020
46,4.700000000,0.000000E+000,0.000000E+000
47,4.760000000,7.810873E-020,2.642128E-020
48,4.820000000,6.053261E-022,-7.201728E-020
49,4.880000000,6.669324E-020,-4.572881E-020
50,4.940000000,0.000000E+000,0.000000E+000
51,5.000000000,-3.990325E-003,-2.132477E-002
52,5.060000000,-7.261236E-003,-2.416355E-002
53,5.120000000,-1.240441E-002,-2.448834E-002
54,5.180000000,-1.847141E-002,-2.145059E-002
55,5.240000000,-2.552176E-002,-1.705457E-002
56,5.300000000,-2.740030E-002,-1.079592E-002
57,5.360000000,-2.556103E-002,-5.055919E-003
58,5.420000000,-2.438438E-002,-1.949026E-003
59,5.480000000,-2.386406E-002,-1.619680E-003
