!12/12/2020.6:02:53.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
142,10.460000000,1.196811E-002,-1.799171E-003
143,10.520000000,1.076743E-002,-3.307066E-003
144,10.580000000,8.846180E-003,-4.973187E-003
145,10.640000000,8.073975E-003,-4.978444E-003
146,10.700000000,7.416516E-003,-5.914582E-003
147,10.760000000,5.829188E-003,-6.571479E-003
148,10.820000000,5.515598E-003,-5.833529E-003
149,10.880000000,3.899591E-003,-7.139829E-003
150,10.940000000,0.000000E+000,0.000000E+000
151,11.000000000,0.000000E+000,0.000000E+000
152,11.060000000,-4.800823E-021,-4.384343E-020
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,-2.574699E-020,-4.092803E-020
155,11.240000000,5.141500E-020,-1.068060E-020
156,11.300000000,-4.949072E-020,-2.558753E-020
157,11.360000000,4.848295E-020,-3.782455E-020
158,11.420000000,0.000000E+000,0.000000E+000
159,11.480000000,-5.606433E-020,-2.005136E-020
160,11.540000000,-5.751666E-020,-5.910593E-020
161,11.600000000,-1.330451E-020,-6.590674E-020
162,11.660000000,0.000000E+000,0.000000E+000
163,11.720000000,5.275721E-020,-6.035866E-020
164,11.780000000,0.000000E+000,0.000000E+000
165,11.840000000,-1.022932E-019,4.630329E-021
166,11.900000000,0.000000E+000,0.000000E+000
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,0.000000E+000,0.000000E+000
169,12.080000000,-1.480211E-020,6.773489E-020
170,12.140000000,0.000000E+000,0.000000E+000
171,12.200000000,-7.167324E-020,3.155545E-020
172,12.260000000,-8.758120E-020,-1.902570E-020
173,12.320000000,-5.879878E-020,-4.066624E-020
174,12.380000000,0.000000E+000,0.000000E+000
175,12.440000000,0.000000E+000,0.000000E+000
176,12.500000000,-5.524806E-020,-1.850786E-020
177,12.560000000,0.000000E+000,0.000000E+000
178,12.620000000,0.000000E+000,0.000000E+000
179,12.680000000,0.000000E+000,0.000000E+000
180,12.740000000,-5.953831E-020,4.475636E-020
181,12.800000000,-6.487709E-020,1.427779E-020
182,12.860000000,6.518795E-020,1.946919E-020
183,12.920000000,0.000000E+000,0.000000E+000
184,12.980000000,0.000000E+000,0.000000E+000
185,13.040000000,0.000000E+000,0.000000E+000
186,13.100000000,0.000000E+000,0.000000E+000
187,13.160000000,-6.377309E-020,-5.115427E-022
188,13.220000000,-3.782118E-020,6.891342E-020
189,13.280000000,0.000000E+000,0.000000E+000
190,13.340000000,0.000000E+000,0.000000E+000
191,13.400000000,0.000000E+000,0.000000E+000
192,13.460000000,-6.945713E-020,6.554371E-020
193,13.520000000,-8.752714E-020,2.748986E-020
194,13.580000000,-8.583665E-021,7.438676E-020
195,13.640000000,-4.593010E-020,4.427634E-020
196,13.700000000,1.297681E-019,7.206511E-020
197,13.760000000,0.000000E+000,0.000000E+000
198,13.820000000,0.000000E+000,0.000000E+000
199,13.880000000,6.448029E-020,5.562984E-020
200,13.940000000,0.000000E+000,0.000000E+000
201,14.000000000,0.000000E+000,0.000000E+000
