!12/12/2020.7:25:08.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
1,2.000000000,-2.426824E-002,-3.169156E-003
2,2.060000000,-4.356080E-002,-2.362121E-002
3,2.120000000,-5.230896E-002,2.188668E-003
4,2.180000000,-4.000460E-002,-6.435505E-003
5,2.240000000,-6.024555E-002,5.259777E-003
6,2.300000000,-5.087749E-002,1.143264E-002
7,2.360000000,-5.996088E-002,2.088361E-002
8,2.420000000,-6.206573E-002,3.081617E-002
9,2.480000000,-4.742385E-002,5.003330E-002
10,2.540000000,-3.797494E-002,6.057220E-002
11,2.600000000,-3.050316E-002,5.549507E-002
12,2.660000000,-1.621690E-002,6.920707E-002
13,2.720000000,-1.099818E-002,6.945943E-002
14,2.780000000,8.552867E-003,6.988556E-002
15,2.840000000,1.926255E-002,6.747822E-002
16,2.900000000,3.309541E-002,5.907009E-002
17,2.960000000,4.593285E-002,6.064018E-002
18,3.020000000,5.452399E-002,3.557250E-002
19,3.080000000,6.772154E-002,1.644228E-002
20,3.140000000,5.656799E-002,8.798132E-003
21,3.200000000,4.733760E-002,-1.143925E-002
22,3.260000000,4.390939E-002,-1.571992E-002
23,3.320000000,3.661931E-002,-1.571512E-002
24,3.380000000,2.898466E-002,-2.928364E-002
25,3.440000000,1.902607E-002,-2.879724E-002
26,3.500000000,1.066963E-002,-2.806493E-002
27,3.560000000,5.182392E-003,-2.645496E-002
28,3.620000000,-4.555035E-003,-2.329116E-002
29,3.680000000,-1.054069E-002,-1.936283E-002
30,3.740000000,-1.434478E-002,-1.100746E-002
31,3.800000000,-1.534434E-002,6.290758E-004
32,3.860000000,-1.184385E-002,7.774317E-003
33,3.920000000,5.569527E-004,1.310196E-002
34,3.980000000,6.201244E-003,1.146612E-002
35,4.040000000,1.071029E-002,4.949439E-003
36,4.100000000,1.278301E-002,2.462761E-003
37,4.160000000,1.737565E-002,-7.921080E-004
38,4.220000000,1.182596E-002,-8.241108E-003
39,4.280000000,9.580704E-003,-1.130638E-002
40,4.340000000,2.863849E-003,-1.019783E-002
41,4.400000000,-3.072959E-020,-4.529223E-020
42,4.460000000,4.103813E-020,3.140887E-020
43,4.520000000,7.120446E-020,1.020781E-020
44,4.580000000,0.000000E+000,0.000000E+000
45,4.640000000,3.210141E-020,5.898249E-020
46,4.700000000,0.000000E+000,0.000000E+000
47,4.760000000,2.709322E-020,-7.794602E-020
48,4.820000000,7.412889E-003,-2.170070E-002
49,4.880000000,2.916763E-003,-2.899706E-002
50,4.940000000,-3.621566E-003,-2.528403E-002
51,5.000000000,-9.673654E-003,-2.260389E-002
52,5.060000000,-1.160196E-002,-2.235520E-002
53,5.120000000,-1.303837E-002,-2.121927E-002
54,5.180000000,-1.788237E-002,-1.991131E-002
55,5.240000000,-2.206335E-002,-1.734080E-002
56,5.300000000,-2.599887E-002,-1.508579E-002
57,5.360000000,-2.800093E-002,-9.307768E-003
58,5.420000000,-2.977866E-002,-3.381063E-003
59,5.480000000,-3.009498E-002,6.476432E-004
60,5.540000000,-3.033371E-002,6.202210E-003
61,5.600000000,-2.856452E-002,1.217488E-002
62,5.660000000,-2.304686E-002,1.665744E-002
63,5.720000000,-2.036360E-002,1.843955E-002
64,5.780000000,-1.747287E-002,2.067923E-002
65,5.840000000,-1.532197E-002,2.191758E-002
66,5.900000000,-1.189489E-002,2.279126E-002
67,5.960000000,-8.136529E-003,2.702315E-002
68,6.020000000,-4.556303E-003,2.826936E-002
69,6.080000000,1.644928E-004,2.641459E-002
70,6.140000000,6.487873E-003,2.684605E-002
71,6.200000000,9.336214E-003,2.493319E-002
72,6.260000000,1.375187E-002,2.216131E-002
73,6.320000000,1.380965E-002,1.906521E-002
74,6.380000000,1.730979E-002,1.518295E-002
75,6.440000000,2.226246E-002,1.394661E-002
76,6.500000000,1.922015E-002,1.109773E-002
77,6.560000000,2.235826E-002,3.212318E-003
78,6.620000000,2.427708E-002,1.123722E-003
79,6.680000000,2.106520E-002,-2.897149E-003
80,6.740000000,1.844027E-002,-7.476920E-003
81,6.800000000,1.536186E-002,-1.076309E-002
82,6.860000000,1.303590E-002,-1.225102E-002
83,6.920000000,9.646991E-003,-1.169740E-002
84,6.980000000,4.709324E-003,-1.261522E-002
85,7.040000000,3.920755E-003,-1.195283E-002
86,7.100000000,-2.269277E-020,-8.930601E-020
87,7.160000000,0.000000E+000,0.000000E+000
88,7.220000000,0.000000E+000,0.000000E+000
89,7.280000000,1.556270E-020,-7.680325E-020
90,7.340000000,0.000000E+000,0.000000E+000
91,7.400000000,0.000000E+000,0.000000E+000
92,7.460000000,-4.747357E-020,-5.049056E-020
93,7.520000000,-6.304326E-020,-3.004042E-020
94,7.580000000,1.234075E-020,-7.148600E-020
