!12/12/2020.7:28:16.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
119,9.080000000,-1.777340E-002,-3.824502E-003
120,9.140000000,-1.731500E-002,1.488219E-003
121,9.200000000,-1.916032E-002,3.301930E-003
122,9.260000000,-1.487965E-002,4.538049E-003
123,9.320000000,-1.565551E-002,8.058275E-003
124,9.380000000,-1.438470E-002,8.627777E-003
125,9.440000000,-1.177117E-002,1.150873E-002
126,9.500000000,-1.035555E-002,1.502544E-002
127,9.560000000,-7.345286E-003,1.395754E-002
128,9.620000000,-4.210235E-003,1.456151E-002
129,9.680000000,-2.747550E-003,1.402946E-002
130,9.740000000,-1.352314E-003,1.408966E-002
131,9.800000000,4.215966E-004,1.436744E-002
132,9.860000000,3.811618E-003,1.348359E-002
133,9.920000000,5.393879E-003,1.399647E-002
134,9.980000000,6.382465E-003,1.067084E-002
135,10.040000000,9.436970E-003,1.056540E-002
136,10.100000000,8.314773E-003,8.280965E-003
137,10.160000000,9.471526E-003,5.933174E-003
138,10.220000000,1.120565E-002,4.581942E-003
139,10.280000000,8.485840E-003,2.603648E-003
140,10.340000000,9.455630E-003,1.762921E-003
141,10.400000000,8.350525E-003,8.908776E-004
142,10.460000000,8.149442E-003,6.965746E-004
143,10.520000000,8.891966E-003,-5.120115E-004
144,10.580000000,8.234919E-003,-1.764566E-003
145,10.640000000,7.915181E-003,-3.378037E-003
146,10.700000000,0.000000E+000,0.000000E+000
147,10.760000000,4.693530E-020,2.021745E-020
148,10.820000000,0.000000E+000,0.000000E+000
149,10.880000000,0.000000E+000,0.000000E+000
150,10.940000000,4.867181E-020,1.785015E-020
151,11.000000000,2.666800E-020,4.163008E-020
152,11.060000000,-3.757195E-021,-4.363552E-020
153,11.120000000,0.000000E+000,0.000000E+000
154,11.180000000,0.000000E+000,0.000000E+000
155,11.240000000,5.214594E-020,-1.017225E-020
156,11.300000000,2.721991E-020,-4.993276E-020
157,11.360000000,0.000000E+000,0.000000E+000
158,11.420000000,0.000000E+000,0.000000E+000
159,11.480000000,0.000000E+000,0.000000E+000
160,11.540000000,6.034961E-020,-5.823509E-020
161,11.600000000,0.000000E+000,0.000000E+000
162,11.660000000,-8.263245E-020,-9.841585E-021
163,11.720000000,0.000000E+000,0.000000E+000
164,11.780000000,-3.248012E-020,-6.290942E-020
165,11.840000000,-1.036886E-019,5.656160E-021
166,11.900000000,-5.813253E-020,-3.863443E-020
167,11.960000000,0.000000E+000,0.000000E+000
168,12.020000000,-9.801067E-021,-7.977432E-020
169,12.080000000,1.417374E-020,-6.844823E-020
170,12.140000000,-6.260860E-020,-5.947249E-020
171,12.200000000,-3.276516E-020,-7.186724E-020
172,12.260000000,-1.767029E-020,8.860716E-020
173,12.320000000,-5.980427E-020,-4.006469E-020
174,12.380000000,-8.508013E-020,5.552328E-020
175,12.440000000,-6.072699E-021,7.123319E-020
176,12.500000000,-5.537089E-020,-1.732224E-020
177,12.560000000,0.000000E+000,0.000000E+000
178,12.620000000,5.032798E-021,5.458650E-020
179,12.680000000,-1.728256E-020,6.575018E-020
180,12.740000000,0.000000E+000,0.000000E+000
181,12.800000000,0.000000E+000,0.000000E+000
182,12.860000000,0.000000E+000,0.000000E+000
183,12.920000000,0.000000E+000,0.000000E+000
184,12.980000000,8.636709E-021,5.764902E-020
185,13.040000000,-1.758682E-020,4.866894E-020
186,13.100000000,0.000000E+000,0.000000E+000
187,13.160000000,-6.269831E-020,-2.018246E-021
188,13.220000000,0.000000E+000,0.000000E+000
189,13.280000000,3.225590E-020,8.695682E-020
190,13.340000000,-7.097236E-020,2.197749E-021
191,13.400000000,0.000000E+000,0.000000E+000
192,13.460000000,0.000000E+000,0.000000E+000
193,13.520000000,0.000000E+000,0.000000E+000
194,13.580000000,0.000000E+000,0.000000E+000
195,13.640000000,0.000000E+000,0.000000E+000
196,13.700000000,0.000000E+000,0.000000E+000
197,13.760000000,3.931056E-020,1.121782E-019
198,13.820000000,0.000000E+000,0.000000E+000
199,13.880000000,6.479408E-020,5.574418E-020
200,13.940000000,2.002834E-020,7.583538E-020
201,14.000000000,-7.791148E-021,7.197403E-020
