!12/12/2020.7:27:12.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
1,2.000000000,-2.726436E-002,3.708216E-003
2,2.060000000,-3.733272E-002,-1.058508E-002
3,2.120000000,-4.076991E-002,7.285006E-003
4,2.180000000,-3.311723E-002,-1.394379E-003
5,2.240000000,-4.529784E-002,6.551857E-003
6,2.300000000,-4.568250E-002,1.231224E-002
7,2.360000000,-4.553342E-002,2.650977E-002
8,2.420000000,-3.564202E-002,3.077365E-002
9,2.480000000,-3.221842E-002,3.316077E-002
10,2.540000000,-2.678503E-002,4.239280E-002
11,2.600000000,-2.378007E-002,4.193319E-002
12,2.660000000,-1.005470E-002,5.204780E-002
13,2.720000000,-2.082023E-003,4.460851E-002
14,2.780000000,3.449498E-003,4.291638E-002
15,2.840000000,8.782841E-003,4.145871E-002
16,2.900000000,1.416678E-002,4.041756E-002
17,2.960000000,2.634937E-002,4.085020E-002
18,3.020000000,3.160404E-002,2.274943E-002
19,3.080000000,3.342566E-002,1.090752E-002
20,3.140000000,2.123531E-002,8.721103E-003
21,3.200000000,1.837126E-002,6.031616E-003
22,3.260000000,1.982063E-002,1.027656E-002
23,3.320000000,1.977601E-002,7.711423E-003
24,3.380000000,2.148723E-002,2.841927E-003
25,3.440000000,2.084635E-002,3.342166E-003
26,3.500000000,2.239357E-002,3.154290E-004
27,3.560000000,2.121029E-002,-5.678486E-003
28,3.620000000,1.798787E-002,-9.628307E-003
29,3.680000000,1.569904E-002,-1.384881E-002
30,3.740000000,7.350012E-003,-1.440508E-002
31,3.800000000,-7.887957E-004,-1.082489E-002
32,3.860000000,-1.729023E-020,-3.684397E-020
33,3.920000000,-2.890577E-020,2.899327E-020
34,3.980000000,1.580862E-002,2.605746E-003
35,4.040000000,1.298314E-002,-7.222832E-003
36,4.100000000,8.934424E-003,-1.106563E-002
37,4.160000000,4.882008E-003,-9.986458E-003
38,4.220000000,1.932951E-003,-7.073309E-003
39,4.280000000,0.000000E+000,0.000000E+000
40,4.340000000,1.425776E-020,4.517796E-020
41,4.400000000,3.140983E-020,4.527766E-020
42,4.460000000,0.000000E+000,0.000000E+000
43,4.520000000,9.495502E-021,-7.116108E-020
44,4.580000000,0.000000E+000,0.000000E+000
45,4.640000000,0.000000E+000,0.000000E+000
46,4.700000000,6.298023E-020,4.166710E-020
47,4.760000000,2.630113E-020,-7.790751E-020
48,4.820000000,0.000000E+000,0.000000E+000
49,4.880000000,-4.576224E-020,-6.664576E-020
50,4.940000000,0.000000E+000,0.000000E+000
51,5.000000000,-2.551723E-003,-1.949201E-002
52,5.060000000,-5.886226E-003,-2.386544E-002
53,5.120000000,-1.112803E-002,-2.279031E-002
54,5.180000000,-1.585720E-002,-2.051897E-002
55,5.240000000,-2.127326E-002,-1.755061E-002
56,5.300000000,-2.286957E-002,-1.372381E-002
57,5.360000000,-2.436317E-002,-1.057026E-002
58,5.420000000,-2.696909E-002,-6.949100E-003
59,5.480000000,-2.876990E-002,-3.380848E-003
60,5.540000000,-3.105017E-002,2.876495E-003
61,5.600000000,-2.825957E-002,8.908411E-003
62,5.660000000,-2.515469E-002,1.361600E-002
63,5.720000000,-2.231370E-002,1.724683E-002
64,5.780000000,-1.970488E-002,1.985790E-002
65,5.840000000,-1.689660E-002,2.206239E-002
66,5.900000000,-1.266812E-002,2.317943E-002
67,5.960000000,-9.330518E-003,2.694953E-002
68,6.020000000,-7.263658E-003,2.832760E-002
69,6.080000000,-1.615871E-003,2.761893E-002
70,6.140000000,5.254800E-003,2.817742E-002
71,6.200000000,9.455564E-003,2.639263E-002
72,6.260000000,1.314539E-002,2.308915E-002
73,6.320000000,1.417640E-002,1.953118E-002
74,6.380000000,1.648204E-002,1.571822E-002
75,6.440000000,2.134143E-002,1.498984E-002
76,6.500000000,1.846627E-002,1.279992E-002
77,6.560000000,2.240972E-002,4.276916E-003
78,6.620000000,2.498591E-002,2.551072E-003
79,6.680000000,2.135247E-002,-5.994369E-004
80,6.740000000,1.975349E-002,-6.099530E-003
81,6.800000000,1.725469E-002,-9.021733E-003
82,6.860000000,1.586082E-002,-1.235322E-002
83,6.920000000,1.150500E-002,-1.254558E-002
84,6.980000000,6.295589E-003,-1.345120E-002
85,7.040000000,4.261199E-003,-1.441118E-002
86,7.100000000,-2.223991E-020,-8.942576E-020
87,7.160000000,8.781998E-020,-5.724458E-020
88,7.220000000,0.000000E+000,0.000000E+000
89,7.280000000,0.000000E+000,0.000000E+000
90,7.340000000,0.000000E+000,0.000000E+000
91,7.400000000,6.524397E-020,-3.077494E-020
92,7.460000000,0.000000E+000,0.000000E+000
93,7.520000000,-6.331861E-020,-3.024705E-020
94,7.580000000,-7.218441E-020,-1.241092E-020
95,7.640000000,-7.125681E-020,1.249624E-020
96,7.700000000,0.000000E+000,0.000000E+000
97,7.760000000,-5.024815E-020,5.808506E-020
98,7.820000000,0.000000E+000,0.000000E+000
99,7.880000000,0.000000E+000,0.000000E+000
100,7.940000000,0.000000E+000,0.000000E+000
101,8.000000000,0.000000E+000,0.000000E+000
102,8.060000000,0.000000E+000,0.000000E+000
103,8.120000000,3.452090E-020,-4.252087E-020
104,8.180000000,1.767613E-020,4.163801E-020
105,8.240000000,0.000000E+000,0.000000E+000
106,8.300000000,0.000000E+000,0.000000E+000
107,8.360000000,0.000000E+000,0.000000E+000
108,8.420000000,8.088834E-022,-5.659578E-020
109,8.480000000,0.000000E+000,0.000000E+000
110,8.540000000,5.666174E-020,-3.513302E-020
111,8.600000000,0.000000E+000,0.000000E+000
112,8.660000000,2.399314E-020,-6.436470E-020
