!12/12/2020.7:25:01.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
181,12.800000000,-6.383208E-020,1.511294E-020
182,12.860000000,-1.818653E-020,6.440130E-020
183,12.920000000,-4.831645E-020,4.240877E-020
184,12.980000000,-5.783616E-020,9.010015E-021
185,13.040000000,0.000000E+000,0.000000E+000
186,13.100000000,-5.698759E-020,4.314070E-020
187,13.160000000,0.000000E+000,0.000000E+000
188,13.220000000,-3.878409E-020,6.701514E-020
189,13.280000000,3.221199E-020,8.678637E-020
190,13.340000000,2.209849E-021,7.082304E-020
191,13.400000000,-4.638565E-020,9.573963E-020
192,13.460000000,-7.060329E-020,6.508167E-020
193,13.520000000,0.000000E+000,0.000000E+000
194,13.580000000,0.000000E+000,0.000000E+000
195,13.640000000,0.000000E+000,0.000000E+000
196,13.700000000,8.256994E-020,-1.241523E-019
197,13.760000000,0.000000E+000,0.000000E+000
198,13.820000000,0.000000E+000,0.000000E+000
199,13.880000000,6.478766E-020,5.564850E-020
200,13.940000000,0.000000E+000,0.000000E+000
201,14.000000000,-7.753081E-021,7.193751E-020
