!12/12/2020.7:26:12.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
1,2.000000000,-2.519624E-002,1.009645E-003
2,2.060000000,-3.954231E-002,-1.751618E-002
3,2.120000000,-4.837946E-002,7.121752E-003
4,2.180000000,-3.257133E-002,-8.997564E-004
5,2.240000000,-4.503455E-002,7.184342E-003
6,2.300000000,-4.109209E-002,1.154326E-002
7,2.360000000,-4.371397E-002,2.065053E-002
8,2.420000000,-3.504606E-002,2.483882E-002
9,2.480000000,-3.296978E-002,2.282425E-002
10,2.540000000,-3.295209E-002,3.078125E-002
11,2.600000000,-3.497243E-002,3.298058E-002
12,2.660000000,-2.428042E-002,4.791730E-002
13,2.720000000,-1.689020E-002,4.442551E-002
14,2.780000000,-1.039784E-002,4.879498E-002
15,2.840000000,-4.809927E-003,4.962799E-002
16,2.900000000,6.242109E-003,5.185344E-002
17,2.960000000,1.593123E-002,5.185564E-002
18,3.020000000,2.351103E-002,3.598013E-002
19,3.080000000,2.721338E-002,3.239629E-002
20,3.140000000,2.337217E-002,3.334802E-002
21,3.200000000,3.050875E-002,2.426881E-002
22,3.260000000,3.779933E-002,2.488708E-002
23,3.320000000,3.754455E-002,1.488971E-002
24,3.380000000,3.936220E-002,5.335129E-003
25,3.440000000,3.830810E-002,1.956807E-003
26,3.500000000,4.044295E-002,-4.999917E-003
27,3.560000000,3.690732E-002,-1.694624E-002
28,3.620000000,2.564136E-002,-2.909900E-002
29,3.680000000,1.298356E-002,-2.815190E-002
30,3.740000000,3.166869E-003,-2.107415E-002
31,3.800000000,4.410615E-004,-1.518743E-002
32,3.860000000,1.662571E-003,-1.203330E-002
33,3.920000000,-3.240376E-003,-1.177287E-002
34,3.980000000,-7.012904E-003,-6.346004E-003
35,4.040000000,0.000000E+000,0.000000E+000
36,4.100000000,0.000000E+000,0.000000E+000
37,4.160000000,0.000000E+000,0.000000E+000
38,4.220000000,0.000000E+000,0.000000E+000
39,4.280000000,0.000000E+000,0.000000E+000
40,4.340000000,1.625698E-002,1.359322E-003
41,4.400000000,2.168849E-002,-6.767889E-003
42,4.460000000,1.609706E-002,-1.518584E-002
43,4.520000000,9.767546E-003,-1.944827E-002
44,4.580000000,7.046796E-003,-1.356625E-002
45,4.640000000,6.857792E-003,-1.453390E-002
46,4.700000000,9.403562E-003,-1.745933E-002
47,4.760000000,5.664706E-003,-2.096539E-002
48,4.820000000,-4.206928E-004,-2.057510E-002
49,4.880000000,-1.480214E-003,-2.091038E-002
50,4.940000000,-5.954012E-004,-2.066158E-002
51,5.000000000,-5.636212E-003,-2.222620E-002
52,5.060000000,-1.064656E-002,-2.452870E-002
53,5.120000000,-1.382478E-002,-2.071995E-002
54,5.180000000,-1.494774E-002,-1.819556E-002
55,5.240000000,-1.846064E-002,-1.816149E-002
56,5.300000000,-2.311074E-002,-1.690756E-002
57,5.360000000,-2.506011E-002,-1.180760E-002
58,5.420000000,-2.602219E-002,-8.630028E-003
59,5.480000000,-2.864379E-002,-6.737898E-003
60,5.540000000,-3.154630E-002,-1.523576E-003
61,5.600000000,-3.154336E-002,4.702807E-003
62,5.660000000,-2.899378E-002,1.136498E-002
63,5.720000000,-2.653529E-002,1.488235E-002
64,5.780000000,-2.474312E-002,1.818231E-002
